productId,productName,category,fieldId,label,type,required,options,help
password_manager_rollout,Password Manager Rollout,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
password_manager_rollout,Password Manager Rollout,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
password_manager_rollout,Password Manager Rollout,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
password_manager_rollout,Password Manager Rollout,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
email_security_hardening,Email Security Hardening,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
email_security_hardening,Email Security Hardening,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
email_security_hardening,Email Security Hardening,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
email_security_hardening,Email Security Hardening,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
email_security_hardening,Email Security Hardening,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
email_security_hardening,Email Security Hardening,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
email_security_hardening,Email Security Hardening,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
email_security_hardening,Email Security Hardening,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
email_security_hardening,Email Security Hardening,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
email_security_hardening,Email Security Hardening,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
email_security_hardening,Email Security Hardening,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
email_security_hardening,Email Security Hardening,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
email_security_hardening,Email Security Hardening,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
endpoint_protection_rollout,Endpoint Protection Rollout,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
local_admin_removal_project,Local Admin Removal Project,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
bitlocker_encryption_rollout,BitLocker Encryption Rollout,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
dns_filtering_setup,DNS Filtering Setup,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
security_awareness_training_setup,Security Awareness Training Setup,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
incident_response_plan_starter,Incident Response Plan Starter,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
cyber_insurance_readiness_package,Cyber Insurance Readiness Package,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
security_awareness_lunch_learn,Security Awareness Lunch & Learn,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
owner_admin_security_training,Owner/Admin Security Training,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
staff_security_starter,Staff Security Starter,Cybersecurity,business_name,Business name,text,True,,Legal or public-facing business name.
staff_security_starter,Staff Security Starter,Cybersecurity,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
staff_security_starter,Staff Security Starter,Cybersecurity,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
staff_security_starter,Staff Security Starter,Cybersecurity,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
staff_security_starter,Staff Security Starter,Cybersecurity,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
staff_security_starter,Staff Security Starter,Cybersecurity,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
staff_security_starter,Staff Security Starter,Cybersecurity,users_count,Approximate number of users,number,False,,Estimate is acceptable.
staff_security_starter,Staff Security Starter,Cybersecurity,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
staff_security_starter,Staff Security Starter,Cybersecurity,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
staff_security_starter,Staff Security Starter,Cybersecurity,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
staff_security_starter,Staff Security Starter,Cybersecurity,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
staff_security_starter,Staff Security Starter,Cybersecurity,recent_security_incident,Any recent suspicious activity or incident?,textarea,False,,
staff_security_starter,Staff Security Starter,Cybersecurity,security_priority,Primary security concern,select,False,Account takeover;Phishing;Ransomware;Cyber insurance;Compliance;Not sure,
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,business_name,Business name,text,True,,Legal or public-facing business name.
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,users_count,Approximate number of users,number,False,,Estimate is acceptable.
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,m365_domain,Microsoft 365 primary domain,text,False,,
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,global_admin_status,Global admin access status,select,False,Available;Not available;Not sure,
microsoft_365_tenant_setup,Microsoft 365 Tenant Setup,Microsoft 365,m365_services_used,M365 services used,textarea,False,,
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,business_name,Business name,text,True,,Legal or public-facing business name.
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,users_count,Approximate number of users,number,False,,Estimate is acceptable.
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,m365_domain,Microsoft 365 primary domain,text,False,,
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,global_admin_status,Global admin access status,select,False,Available;Not available;Not sure,
microsoft_365_tenant_cleanup,Microsoft 365 Tenant Cleanup,Microsoft 365,m365_services_used,M365 services used,textarea,False,,
microsoft_365_monthly_admin,Microsoft 365 Monthly Admin,Microsoft 365,business_name,Business name,text,True,,Legal or public-facing business name.
microsoft_365_monthly_admin,Microsoft 365 Monthly Admin,Microsoft 365,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
microsoft_365_monthly_admin,Microsoft 365 Monthly Admin,Microsoft 365,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
